date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:51:01	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:13%20GMT	https://boomchart.net/kingsmen/asset/fonts/boing/boing_semibold_web.eot?	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/boing/boing_semibold_web.40d41d.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:03	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:15%20GMT	https://boomchart.net/kingsmen/asset/fonts/boing/boing_semibold_web.svg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/boing/boing_semibold_web.41.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:05	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:16%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_light.eot	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_light.42.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:07	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:18%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_light.ttf	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_light.43.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:08	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:21%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_light.eot?	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_light.44d41d.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:10	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:22%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_light.woff	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_light.45.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:12	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:24%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_light.svg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_light.46.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:13	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:26%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_regular.eot	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_regular.47.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:16	108408/108408	---M--	200	added ('OK')	font/woff	date:Thu,%2009%20Apr%202020%2008:03:46%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_regular.woff	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_regular.woff	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:18	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:30%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_regular.ttf	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_regular.49.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:20	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:32%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_regular.eot?	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_regular.4ad41d.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:22	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:34%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_regular.svg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_regular.4b.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:23	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:36%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_medium.eot	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_medium.4c.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:25	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:37%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_medium.eot?	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_medium.4dd41d.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:27	50232/50232	---M--	200	added ('OK')	font/woff	date:Thu,%2009%20Apr%202020%2008:03:43%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_medium.woff	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_medium.woff	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:28	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:40%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_medium.ttf	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_medium.4f.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:30	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:42%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_medium.svg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_medium.50.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:31	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:44%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_semibold.eot	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_semibold.51.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:34	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:46%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_semibold.woff2	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_semibold.52.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:35	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:48%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_semibold.woff	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_semibold.53.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:37	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:49%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_semibold.ttf	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_semibold.54.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:38	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:51%20GMT	https://boomchart.net/kingsmen/asset/fonts/graphik/graphik_semibold.svg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/graphik/graphik_semibold.55.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:40	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:52%20GMT	https://boomchart.net/kingsmen/asset/fonts/tiempos/TiemposHeadline-Bold.eot?	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/tiempos/TiemposHeadline-Bold.56d41d.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:41	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:54%20GMT	https://boomchart.net/kingsmen/asset/fonts/tiempos/TiemposHeadline-Bold.woff	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/tiempos/TiemposHeadline-Bold.57.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:43	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:55%20GMT	https://boomchart.net/kingsmen/asset/fonts/tiempos/TiemposHeadline-Bold.ttf	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/tiempos/TiemposHeadline-Bold.58.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:44	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:57%20GMT	https://boomchart.net/kingsmen/asset/fonts/tiempos/TiemposHeadline-Bold.svg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/tiempos/TiemposHeadline-Bold.59.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:46	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:51:58%20GMT	https://boomchart.net/kingsmen/asset/fonts/tiempos/TiemposHeadline-Bold.eot	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/tiempos/TiemposHeadline-Bold.5a.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:48	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:52:00%20GMT	https://boomchart.net/kingsmen/asset/fonts/moret/Moret-Regular.eot	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/moret/Moret-Regular.5b.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:49	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:52:02%20GMT	https://boomchart.net/kingsmen/asset/fonts/moret/Moret-Regular.woff2	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/moret/Moret-Regular.5c.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:51	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:52:03%20GMT	https://boomchart.net/kingsmen/asset/fonts/moret/Moret-Regular.woff	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/moret/Moret-Regular.5d.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:53	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:52:05%20GMT	https://boomchart.net/kingsmen/asset/fonts/moret/Moret-Regular.eot?	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/moret/Moret-Regular.5ed41d.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:55	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:52:07%20GMT	https://boomchart.net/kingsmen/asset/fonts/moret/Moret-Regular.ttf	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/moret/Moret-Regular.5f.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:51:56	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:52:09%20GMT	https://boomchart.net/kingsmen/asset/fonts/moret/Moret-Regular.svg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/moret/Moret-Regular.60.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:16	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:28%20GMT	https://boomchart.net/kingsmen/asset/dashboard/img/calendar/january.jpg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/dashboard/img/calendar/january.62.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:18	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:30%20GMT	https://boomchart.net/kingsmen/asset/dashboard/img/calendar/february.jpg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/dashboard/img/calendar/february.63.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:20	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:32%20GMT	https://boomchart.net/kingsmen/asset/dashboard/img/calendar/march.jpg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/dashboard/img/calendar/march.64.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:21	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:34%20GMT	https://boomchart.net/kingsmen/asset/dashboard/img/calendar/april.jpg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/dashboard/img/calendar/april.65.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:23	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:35%20GMT	https://boomchart.net/kingsmen/asset/dashboard/img/calendar/may.jpg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/dashboard/img/calendar/may.66.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:25	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:37%20GMT	https://boomchart.net/kingsmen/asset/dashboard/img/calendar/june.jpg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/dashboard/img/calendar/june.67.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:27	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:39%20GMT	https://boomchart.net/kingsmen/asset/dashboard/img/calendar/july.jpg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/dashboard/img/calendar/july.68.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:28	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:41%20GMT	https://boomchart.net/kingsmen/asset/dashboard/img/calendar/august.jpg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/dashboard/img/calendar/august.69.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:30	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:42%20GMT	https://boomchart.net/kingsmen/asset/dashboard/img/calendar/september.jpg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/dashboard/img/calendar/september.6a.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:32	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:44%20GMT	https://boomchart.net/kingsmen/asset/dashboard/img/calendar/october.jpg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/dashboard/img/calendar/october.6b.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:34	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:46%20GMT	https://boomchart.net/kingsmen/asset/dashboard/img/calendar/november.jpg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/dashboard/img/calendar/november.6c.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:36	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:48%20GMT	https://boomchart.net/kingsmen/asset/dashboard/img/calendar/december.jpg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/dashboard/img/calendar/december.6d.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:37	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:50%20GMT	https://boomchart.net/kingsmen/asset/images/country-flag-16X16/usa.png	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/images/country-flag-16X16/usa.6e.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:39	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:52%20GMT	https://boomchart.net/kingsmen/asset/images/country-flag-16X16/spain.png	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/images/country-flag-16X16/spain.6f.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:41	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:53%20GMT	https://boomchart.net/kingsmen/asset/images/country-flag-16X16/hindi.png	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/images/country-flag-16X16/hindi.70.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:43	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:55%20GMT	https://boomchart.net/kingsmen/asset/images/country-flag-16X16/germany.png	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/images/country-flag-16X16/germany.71.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:45	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:57%20GMT	https://boomchart.net/kingsmen/asset/images/country-flag-16X16/france.png	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/images/country-flag-16X16/france.72.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:47	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jun%202021%2005:53:59%20GMT	https://boomchart.net/kingsmen/asset/images/country-flag-16X16/china.png	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/images/country-flag-16X16/china.73.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:53:49	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-brands-400.eot	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-brands-400.eot	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:53:53	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-brands-400.eot?	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:53:55	78464/78464	---M--	200	added ('OK')	font/woff2	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-brands-400.woff2	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-brands-400.woff2	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:53:57	92136/92136	---M--	200	added ('OK')	font/woff	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-brands-400.woff	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-brands-400.woff	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:53:59	136516/136516	---M--	200	added ('OK')	font/ttf	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-brands-400.ttf	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-brands-400.ttf	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:54:06	747502/747502	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-brands-400.svg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-brands-400.svg	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:54:13	567106/567106	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-duotone-900.eot	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-duotone-900.eot	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:54:19	187520/187520	---M--	200	added ('OK')	font/woff2	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-duotone-900.woff2	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-duotone-900.woff2	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:54:22	265412/265412	---M--	200	added ('OK')	font/woff	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-duotone-900.woff	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-duotone-900.woff	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:54:23	567106/567106	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-duotone-900.eot?	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-duotone-900d41d.eot	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:54:27	566808/566808	---M--	200	added ('OK')	font/ttf	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-duotone-900.ttf	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-duotone-900.ttf	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:54:56	493970/493970	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-light-300.eot	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-light-300.eot	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:55:02	189648/189648	---M--	200	added ('OK')	font/woff2	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-light-300.woff2	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-light-300.woff2	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:55:08	493970/493970	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-light-300.eot?	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-light-300d41d.eot	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:55:10	251912/251912	---M--	200	added ('OK')	font/woff	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-light-300.woff	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-light-300.woff	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:55:33	493688/493688	---M--	200	added ('OK')	font/ttf	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-light-300.ttf	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-light-300.ttf	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:55:38	2657862/2657862	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-duotone-900.svg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-duotone-900.svg	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:55:41	454382/454382	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-regular-400.eot	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-regular-400.eot	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
