date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:21:56	50232/50232	---M--	200	added ('OK')	font/woff	date:Thu,%2009%20Apr%202020%2008:03:43%20GMT	https://boomchart.net/flutter/asset/fonts/graphik/graphik_medium.woff	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/graphik/graphik_medium.woff	(from https://boomchart.net/flutter/asset/css/theme.css)
12:21:57	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:01%20GMT	https://boomchart.net/flutter/asset/fonts/graphik/graphik_medium.ttf	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/graphik/graphik_medium.27.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:21:59	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:02%20GMT	https://boomchart.net/flutter/asset/fonts/graphik/graphik_medium.svg	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/graphik/graphik_medium.28.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:00	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:04%20GMT	https://boomchart.net/flutter/asset/fonts/graphik/graphik_semibold.eot	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/graphik/graphik_semibold.29.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:02	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:05%20GMT	https://boomchart.net/flutter/asset/fonts/graphik/graphik_semibold.woff2	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/graphik/graphik_semibold.2a.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:09	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:07%20GMT	https://boomchart.net/flutter/asset/fonts/graphik/graphik_semibold.woff	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/graphik/graphik_semibold.2b.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:10	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:14%20GMT	https://boomchart.net/flutter/asset/fonts/graphik/graphik_semibold.ttf	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/graphik/graphik_semibold.2c.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:12	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:15%20GMT	https://boomchart.net/flutter/asset/fonts/graphik/graphik_semibold.svg	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/graphik/graphik_semibold.2d.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:14	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:17%20GMT	https://boomchart.net/flutter/asset/fonts/tiempos/TiemposHeadline-Bold.eot?	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/tiempos/TiemposHeadline-Bold.2ed41d.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:16	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:19%20GMT	https://boomchart.net/flutter/asset/fonts/tiempos/TiemposHeadline-Bold.woff	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/tiempos/TiemposHeadline-Bold.2f.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:18	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:21%20GMT	https://boomchart.net/flutter/asset/fonts/tiempos/TiemposHeadline-Bold.ttf	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/tiempos/TiemposHeadline-Bold.30.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:20	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:24%20GMT	https://boomchart.net/flutter/asset/fonts/tiempos/TiemposHeadline-Bold.svg	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/tiempos/TiemposHeadline-Bold.31.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
